week_start_date,sku_id,product_family,demand_qty,future_4wk_avg_demand,unit_cost,on_hand_qty,supplier_id,lead_time_days,stockout_flag
2025-10-06,CB-1004,Molded Case,124.0,117.2,82.44,328,SUP-104,35,0
2024-05-20,CB-1148,Molded Case,57.0,56.5,161.96,155,SUP-104,35,0
2024-09-23,CB-1188,Molded Case,54.0,61.5,92.73,218,SUP-108,28,0
2024-10-07,CB-1167,Contact Assembly,37.0,38.0,140.38,181,SUP-111,21,0
2025-02-10,CB-1125,Trip Unit,68.0,81.5,43.78,130,SUP-105,7,0
2025-03-31,CB-1009,Trip Unit,0.0,11.8,174.8,29,SUP-109,35,0
2025-03-31,CB-1083,Contact Assembly,126.0,126.2,122.78,47,SUP-111,14,0
2024-10-21,CB-1087,Contact Assembly,39.0,39.2,24.47,283,SUP-103,35,0
2024-07-22,CB-1037,Trip Unit,56.0,53.5,81.69,273,SUP-101,21,0
2024-02-26,CB-1155,Contact Assembly,0.0,0.0,171.34,34,SUP-111,7,0
2025-04-07,CB-1021,Trip Unit,106.0,105.8,142.18,214,SUP-109,35,0
2025-08-25,CB-1187,Contact Assembly,28.0,31.8,169.46,210,SUP-107,14,0
2025-04-21,CB-1124,Molded Case,131.0,120.8,27.31,284,SUP-104,21,0
2025-06-16,CB-1164,Molded Case,57.0,58.0,179.84,40,SUP-108,14,0
2025-09-29,CB-1057,Trip Unit,33.0,28.5,168.96,137,SUP-109,35,0
2025-11-03,CB-1035,Contact Assembly,111.0,104.5,84.48,330,SUP-111,35,0
2024-05-06,CB-1134,Terminal Block,0.0,15.0,25.95,24,SUP-102,14,0
2024-11-11,CB-1017,Trip Unit,45.0,44.0,126.8,134,SUP-105,7,0
2024-02-26,CB-1172,Molded Case,139.0,127.8,144.67,344,SUP-104,14,0
2025-05-05,CB-1193,Trip Unit,81.0,89.5,106.92,0,SUP-101,42,1
2025-10-06,CB-1136,Molded Case,61.0,63.8,168.63,97,SUP-104,7,0
2024-09-09,CB-1092,Molded Case,22.0,26.8,21.3,49,SUP-108,7,0
2025-03-10,CB-1161,Trip Unit,130.0,132.0,141.18,339,SUP-105,28,0
2024-07-29,CB-1032,Molded Case,68.0,55.0,141.64,195,SUP-108,14,0
2024-03-11,CB-1058,Terminal Block,8.0,18.5,86.54,80,SUP-110,21,0
2024-05-20,CB-1039,Contact Assembly,29.0,33.8,18.06,60,SUP-103,28,0
2024-09-09,CB-1007,Contact Assembly,98.0,93.2,13.83,346,SUP-107,7,0
2024-04-22,CB-1035,Contact Assembly,137.0,150.2,84.48,370,SUP-111,35,0
2024-06-24,CB-1069,Trip Unit,129.0,124.8,47.93,113,SUP-109,28,0
2024-04-15,CB-1047,Contact Assembly,44.0,11.0,130.2,0,SUP-111,7,1
2025-05-05,CB-1111,Contact Assembly,152.0,147.8,92.05,278,SUP-103,35,0
2024-04-29,CB-1137,Trip Unit,135.0,132.5,144.66,319,SUP-105,42,0
2025-09-22,CB-1112,Molded Case,0.0,3.0,153.58,16,SUP-104,14,0
2025-09-08,CB-1096,Molded Case,39.0,40.8,21.87,63,SUP-100,21,0
2025-10-06,CB-1047,Contact Assembly,0.0,10.2,130.2,24,SUP-111,7,0
2024-11-04,CB-1178,Terminal Block,63.0,68.5,50.56,140,SUP-110,7,0
2025-01-06,CB-1055,Contact Assembly,83.0,91.0,88.11,285,SUP-107,7,0
2024-10-07,CB-1192,Molded Case,15.0,25.2,75.6,89,SUP-100,21,0
2024-08-05,CB-1157,Trip Unit,29.0,23.2,106.92,73,SUP-101,7,0
2025-09-29,CB-1167,Contact Assembly,42.0,41.8,140.38,192,SUP-111,21,0
2024-12-16,CB-1171,Contact Assembly,0.0,2.8,153.27,24,SUP-103,42,0
2024-11-11,CB-1144,Molded Case,32.0,32.2,108.93,166,SUP-100,35,0
2025-09-22,CB-1103,Contact Assembly,67.0,69.0,21.19,237,SUP-107,42,0
2025-06-16,CB-1024,Molded Case,61.0,61.2,22.83,84,SUP-100,21,0
2024-02-12,CB-1171,Contact Assembly,0.0,2.0,153.27,41,SUP-103,42,0
2024-10-07,CB-1151,Contact Assembly,63.0,69.5,80.23,66,SUP-107,7,0
2025-02-17,CB-1127,Contact Assembly,78.0,73.8,124.22,137,SUP-107,21,0
2025-11-24,CB-1124,Molded Case,93.0,94.5,27.31,446,SUP-104,21,0
2025-08-11,CB-1141,Trip Unit,23.0,20.0,102.78,146,SUP-109,14,0
2024-06-24,CB-1046,Terminal Block,30.0,51.0,33.88,106,SUP-110,14,0
2025-11-24,CB-1033,Trip Unit,39.0,41.0,146.99,74,SUP-109,21,0
2024-09-23,CB-1073,Trip Unit,48.0,18.0,94.6,0,SUP-101,14,1
2025-09-29,CB-1132,Molded Case,56.0,49.2,53.65,260,SUP-100,35,0
2024-12-02,CB-1142,Terminal Block,37.0,66.0,85.21,193,SUP-110,14,0
2024-02-12,CB-1087,Contact Assembly,113.0,80.2,24.47,324,SUP-103,35,0
2024-04-22,CB-1018,Terminal Block,126.0,131.8,150.23,337,SUP-106,35,0
2025-06-30,CB-1082,Terminal Block,83.0,87.0,4.97,0,SUP-110,42,0
2025-05-12,CB-1020,Molded Case,65.0,55.2,27.31,0,SUP-108,21,1
2025-03-03,CB-1076,Molded Case,133.0,89.0,49.09,19,SUP-104,21,0
2025-11-24,CB-1154,Terminal Block,23.0,95.5,69.3,140,SUP-110,42,0
2024-06-24,CB-1180,Molded Case,79.0,86.2,111.89,259,SUP-100,42,0
2025-05-05,CB-1087,Contact Assembly,114.0,105.8,24.47,0,SUP-103,35,1
2025-09-22,CB-1065,Trip Unit,57.0,57.5,43.36,144,SUP-105,28,0
2025-11-17,CB-1143,Contact Assembly,59.0,40.2,144.37,123,SUP-111,35,0
2025-04-28,CB-1121,Trip Unit,0.0,0.0,97.65,79,SUP-101,35,0
2024-02-26,CB-1064,Molded Case,14.0,54.8,138.93,157,SUP-104,14,0
2025-12-22,CB-1140,Molded Case,23.0,25.0,19.37,47,SUP-108,42,0
2024-03-25,CB-1096,Molded Case,64.0,63.2,21.87,52,SUP-100,21,0
2024-04-15,CB-1159,Contact Assembly,97.0,66.2,54.93,31,SUP-103,35,0
2025-01-06,CB-1154,Terminal Block,57.0,89.8,69.3,416,SUP-110,42,0
2024-10-21,CB-1061,Trip Unit,0.0,0.0,27.39,25,SUP-101,7,0
2025-03-17,CB-1117,Trip Unit,0.0,0.0,166.66,32,SUP-109,7,0
2024-10-28,CB-1026,Terminal Block,0.0,5.2,115.16,32,SUP-102,21,0
2024-04-15,CB-1180,Molded Case,102.0,98.2,111.89,91,SUP-100,42,0
2025-07-07,CB-1011,Contact Assembly,114.0,128.5,10.28,146,SUP-111,21,0
2025-07-14,CB-1150,Terminal Block,93.0,95.5,30.48,364,SUP-106,14,0
2025-11-17,CB-1019,Contact Assembly,0.0,0.0,53.68,38,SUP-107,42,0
2025-06-09,CB-1095,Contact Assembly,0.0,0.0,141.8,40,SUP-111,21,0
2025-05-05,CB-1178,Terminal Block,118.0,113.2,50.56,12,SUP-110,7,0
2025-08-04,CB-1004,Molded Case,121.0,127.2,82.44,318,SUP-104,35,0
2024-07-15,CB-1100,Molded Case,114.0,115.5,78.09,98,SUP-104,28,0
2024-12-16,CB-1161,Trip Unit,91.0,96.2,141.18,442,SUP-105,28,0
2024-08-12,CB-1024,Molded Case,46.0,49.8,22.83,68,SUP-100,21,0
2025-05-19,CB-1108,Molded Case,119.0,131.8,6.25,117,SUP-100,14,0
2025-04-07,CB-1092,Molded Case,52.0,41.5,21.3,79,SUP-108,7,0
2024-01-29,CB-1052,Molded Case,72.0,75.8,106.81,199,SUP-104,14,0
2024-10-14,CB-1024,Molded Case,52.0,43.8,22.83,134,SUP-100,21,0
2025-06-23,CB-1077,Trip Unit,0.0,14.8,24.29,27,SUP-105,42,0
2024-06-24,CB-1005,Trip Unit,61.0,61.2,116.79,246,SUP-105,14,0
2024-02-05,CB-1068,Molded Case,72.0,64.0,171.64,170,SUP-108,35,0
2024-03-04,CB-1002,Terminal Block,77.0,57.0,19.22,75,SUP-102,21,0
2024-02-19,CB-1009,Trip Unit,40.0,34.2,174.8,0,SUP-109,35,1
2025-06-23,CB-1183,Contact Assembly,81.0,86.0,83.89,18,SUP-103,21,0
2024-03-11,CB-1112,Molded Case,0.0,0.0,153.58,28,SUP-104,14,0
2025-10-13,CB-1068,Molded Case,50.0,50.0,171.64,288,SUP-108,35,0
2024-08-12,CB-1198,Terminal Block,90.0,101.8,142.27,347,SUP-106,28,0
2024-07-01,CB-1138,Terminal Block,75.0,79.8,141.42,192,SUP-106,42,0
2025-10-06,CB-1199,Contact Assembly,18.0,20.8,113.62,103,SUP-107,14,0
2025-01-27,CB-1151,Contact Assembly,107.0,105.0,80.23,189,SUP-107,7,0
2025-01-27,CB-1131,Contact Assembly,72.0,43.2,97.06,62,SUP-111,14,0
2024-01-08,CB-1103,Contact Assembly,114.0,105.5,21.19,9,SUP-107,42,0
2024-09-23,CB-1060,Molded Case,64.0,60.8,6.34,316,SUP-100,14,0
2025-06-23,CB-1081,Trip Unit,0.0,4.2,91.38,61,SUP-109,14,0
2024-09-16,CB-1033,Trip Unit,15.0,22.2,146.99,65,SUP-109,21,0
2025-06-30,CB-1136,Molded Case,77.0,78.0,168.63,128,SUP-104,7,0
2025-12-01,CB-1191,Contact Assembly,126.0,120.0,110.95,514,SUP-111,28,0
2025-07-07,CB-1194,Terminal Block,129.0,125.0,8.9,156,SUP-102,14,0
2024-06-17,CB-1128,Molded Case,80.0,79.8,170.92,74,SUP-108,21,0
2025-07-21,CB-1184,Molded Case,0.0,12.0,115.46,29,SUP-104,42,0
2025-05-19,CB-1061,Trip Unit,0.0,0.0,27.39,22,SUP-101,7,0
2024-02-12,CB-1042,Terminal Block,0.0,0.0,140.73,62,SUP-106,35,0
2024-04-22,CB-1152,Molded Case,101.0,97.8,132.02,0,SUP-108,42,1
2025-04-21,CB-1185,Trip Unit,120.0,83.8,170.42,209,SUP-105,21,0
2024-02-19,CB-1040,Molded Case,65.0,66.8,173.24,187,SUP-104,21,0
2024-04-08,CB-1173,Trip Unit,41.0,15.8,126.42,3,SUP-105,7,0
2025-04-28,CB-1092,Molded Case,40.0,43.2,21.3,66,SUP-108,7,0
2024-10-07,CB-1133,Trip Unit,15.0,27.5,125.83,161,SUP-101,7,0
2024-01-29,CB-1127,Contact Assembly,67.0,65.2,124.22,188,SUP-107,21,0
2024-12-09,CB-1165,Trip Unit,113.0,78.2,18.55,135,SUP-109,7,0
2025-11-10,CB-1164,Molded Case,53.0,51.8,179.84,90,SUP-108,14,0
2024-12-09,CB-1105,Trip Unit,80.0,71.8,57.58,33,SUP-109,14,0
2024-06-03,CB-1126,Terminal Block,143.0,134.2,67.53,256,SUP-106,21,0
2025-10-20,CB-1070,Terminal Block,0.0,12.8,31.72,0,SUP-110,28,0
2025-09-29,CB-1073,Trip Unit,0.0,7.5,94.6,24,SUP-101,14,0
2025-09-08,CB-1176,Molded Case,64.0,49.2,114.33,206,SUP-108,7,0
2025-01-20,CB-1066,Terminal Block,52.0,52.8,100.99,49,SUP-106,42,0
2024-09-30,CB-1171,Contact Assembly,8.0,2.0,153.27,80,SUP-103,42,0
2024-02-26,CB-1151,Contact Assembly,112.0,109.5,80.23,260,SUP-107,7,0
2024-02-12,CB-1073,Trip Unit,0.0,6.0,94.6,28,SUP-101,14,0
2024-06-10,CB-1040,Molded Case,64.0,66.2,173.24,80,SUP-104,21,0
2025-05-05,CB-1164,Molded Case,56.0,67.2,179.84,193,SUP-108,14,0
2025-12-01,CB-1129,Trip Unit,39.0,9.8,60.78,69,SUP-109,42,0
2025-09-22,CB-1168,Molded Case,46.0,46.5,164.14,235,SUP-100,7,0
2024-09-16,CB-1104,Molded Case,97.0,95.2,108.01,491,SUP-108,35,0
2025-02-10,CB-1159,Contact Assembly,59.0,65.8,54.93,11,SUP-103,35,0
2024-09-02,CB-1186,Terminal Block,83.0,77.8,105.1,151,SUP-106,7,0
2024-12-23,CB-1040,Molded Case,62.0,62.8,173.24,145,SUP-104,21,0
2025-07-07,CB-1121,Trip Unit,24.0,15.0,97.65,0,SUP-101,35,1
2024-02-19,CB-1014,Terminal Block,99.0,94.2,85.85,517,SUP-102,42,0
2025-08-11,CB-1181,Trip Unit,69.0,70.2,128.45,327,SUP-101,14,0
2025-11-03,CB-1036,Molded Case,52.0,49.0,91.44,164,SUP-100,35,0
2025-04-07,CB-1109,Trip Unit,65.0,69.0,11.98,0,SUP-101,14,1
2025-04-14,CB-1118,Terminal Block,160.0,160.2,152.23,340,SUP-110,7,0
2025-09-08,CB-1038,Terminal Block,49.0,47.5,56.02,51,SUP-102,35,0
2024-10-14,CB-1025,Trip Unit,73.0,70.8,102.83,397,SUP-101,28,0
2025-03-17,CB-1152,Molded Case,118.0,106.5,132.02,2,SUP-108,42,0
2025-09-15,CB-1173,Trip Unit,0.0,11.5,126.42,59,SUP-105,7,0
2024-03-04,CB-1043,Contact Assembly,19.0,28.2,50.82,144,SUP-107,35,0
2024-09-09,CB-1074,Terminal Block,59.0,56.8,139.53,99,SUP-102,42,0
2024-07-29,CB-1127,Contact Assembly,62.0,62.0,124.22,228,SUP-107,21,0
2024-07-08,CB-1051,Contact Assembly,24.0,23.2,28.15,81,SUP-103,14,0
2025-08-18,CB-1157,Trip Unit,38.0,41.5,106.92,107,SUP-101,7,0
2024-10-07,CB-1117,Trip Unit,0.0,9.2,166.66,27,SUP-109,7,0
2024-06-03,CB-1169,Trip Unit,76.0,72.2,3.46,0,SUP-101,42,1
2025-10-06,CB-1156,Molded Case,39.0,42.5,153.47,274,SUP-100,35,0
2024-02-05,CB-1128,Molded Case,76.0,74.2,170.92,132,SUP-108,21,0
2025-12-15,CB-1064,Molded Case,64.0,65.2,138.93,94,SUP-104,14,0
2024-10-21,CB-1184,Molded Case,0.0,14.2,115.46,44,SUP-104,42,0
2024-01-22,CB-1189,Trip Unit,107.0,102.5,23.66,0,SUP-109,42,1
2025-11-10,CB-1149,Trip Unit,0.0,0.0,67.14,65,SUP-105,28,0
2024-04-08,CB-1117,Trip Unit,34.0,8.5,166.66,0,SUP-109,7,1
2025-02-17,CB-1017,Trip Unit,75.0,68.5,126.8,19,SUP-105,7,0
2025-09-22,CB-1139,Contact Assembly,0.0,0.0,47.48,14,SUP-107,42,0
2024-10-07,CB-1191,Contact Assembly,99.0,92.2,110.95,465,SUP-111,28,0
2025-02-03,CB-1074,Terminal Block,90.0,81.5,139.53,186,SUP-102,42,0
2024-03-04,CB-1112,Molded Case,0.0,0.0,153.58,28,SUP-104,14,0
2024-04-01,CB-1015,Contact Assembly,144.0,153.2,86.94,55,SUP-103,21,0
2025-09-08,CB-1103,Contact Assembly,64.0,63.2,21.19,74,SUP-107,42,0
2025-09-15,CB-1079,Contact Assembly,33.0,36.5,157.73,200,SUP-107,21,0
2024-07-29,CB-1054,Terminal Block,103.0,104.5,107.39,328,SUP-106,42,0
2025-01-13,CB-1184,Molded Case,13.0,8.8,115.46,15,SUP-104,42,0
2024-09-23,CB-1035,Contact Assembly,93.0,91.0,84.48,340,SUP-111,35,0
2024-06-03,CB-1158,Terminal Block,37.0,31.5,4.68,91,SUP-102,7,0
2024-02-26,CB-1039,Contact Assembly,34.0,45.5,18.06,138,SUP-103,28,0
2024-07-15,CB-1189,Trip Unit,78.0,87.5,23.66,369,SUP-109,42,0
2024-05-13,CB-1148,Molded Case,60.0,57.0,161.96,0,SUP-104,35,1
2024-03-18,CB-1105,Trip Unit,98.0,92.8,57.58,276,SUP-109,14,0
2025-03-24,CB-1018,Terminal Block,162.0,144.0,150.23,301,SUP-106,35,0
2025-03-31,CB-1035,Contact Assembly,175.0,161.0,84.48,46,SUP-111,35,0
2024-03-25,CB-1152,Molded Case,105.0,99.5,132.02,0,SUP-108,42,1
2025-01-27,CB-1096,Molded Case,64.0,57.5,21.87,19,SUP-100,21,0
2025-05-05,CB-1085,Trip Unit,109.0,143.8,37.96,127,SUP-101,35,0
2025-12-22,CB-1047,Contact Assembly,0.0,14.7,130.2,24,SUP-111,7,0
2024-09-23,CB-1146,Terminal Block,63.0,65.5,119.27,177,SUP-102,7,0
2024-12-23,CB-1153,Trip Unit,22.0,43.5,141.0,201,SUP-109,42,0
2025-12-22,CB-1165,Trip Unit,120.0,91.7,18.55,285,SUP-109,7,0
2024-05-27,CB-1005,Trip Unit,71.0,66.5,116.79,2,SUP-105,14,0
2024-10-21,CB-1036,Molded Case,38.0,40.5,91.44,245,SUP-100,35,0
2025-09-15,CB-1050,Terminal Block,64.0,54.2,9.89,0,SUP-777,56,1
2024-06-03,CB-1095,Contact Assembly,0.0,0.0,141.8,46,SUP-111,21,0
2024-02-12,CB-1123,Contact Assembly,58.0,56.2,116.02,397,SUP-103,35,0
2024-04-22,CB-1131,Contact Assembly,36.0,38.2,97.06,148,SUP-111,14,0
2025-11-24,CB-1047,Contact Assembly,14.0,11.2,130.2,18,SUP-111,7,0
2024-01-08,CB-1158,Terminal Block,17.0,26.5,4.68,68,SUP-102,7,0
2025-03-31,CB-1107,Contact Assembly,134.0,141.2,29.77,238,SUP-111,7,0
2024-04-29,CB-1186,Terminal Block,126.0,122.0,105.1,254,SUP-106,7,0
2025-09-29,CB-1003,Contact Assembly,0.0,7.8,142.03,34,SUP-103,35,0
2025-07-28,CB-1044,Molded Case,74.0,77.0,162.71,216,SUP-108,21,0
2025-04-14,CB-1132,Molded Case,62.0,74.0,53.65,66,SUP-100,35,0
2025-03-24,CB-1090,Terminal Block,0.0,0.0,53.34,59,SUP-106,21,0
2024-01-29,CB-1047,Contact Assembly,0.0,0.0,130.2,24,SUP-111,7,0
2024-01-22,CB-1115,Contact Assembly,58.0,55.0,68.82,217,SUP-107,14,0
2024-04-15,CB-1020,Molded Case,51.0,32.8,27.31,60,SUP-108,21,0
2024-12-30,CB-1196,Molded Case,112.0,70.2,102.92,154,SUP-104,21,0
2024-06-03,CB-1025,Trip Unit,100.0,93.5,102.83,0,SUP-101,28,1
2025-11-24,CB-1030,Terminal Block,91.0,91.2,12.85,77,SUP-106,21,0
2024-05-06,CB-1019,Contact Assembly,56.0,14.0,53.68,0,SUP-107,42,1
2024-04-29,CB-1072,Molded Case,0.0,10.5,135.38,0,SUP-100,21,0
2024-01-08,CB-1008,Molded Case,0.0,19.0,114.62,36,SUP-108,28,0
2025-05-12,CB-1144,Molded Case,33.0,38.8,108.93,55,SUP-100,35,0
2025-06-02,CB-1037,Trip Unit,81.0,76.5,81.69,218,SUP-101,21,0
2024-11-25,CB-1100,Molded Case,102.0,105.2,78.09,288,SUP-104,28,0
2025-11-10,CB-1155,Contact Assembly,0.0,9.2,171.34,55,SUP-111,7,0
2025-11-24,CB-1051,Contact Assembly,24.0,21.5,28.15,29,SUP-103,14,0
2024-11-04,CB-1196,Molded Case,55.0,71.2,102.92,417,SUP-104,21,0
2025-04-14,CB-1176,Molded Case,96.0,79.0,114.33,138,SUP-108,7,0
2024-11-11,CB-1100,Molded Case,104.0,95.2,78.09,481,SUP-104,28,0
2024-12-30,CB-1055,Contact Assembly,90.0,84.8,88.11,368,SUP-107,7,0
2025-06-30,CB-1104,Molded Case,115.0,128.0,108.01,288,SUP-108,35,0
2025-02-03,CB-1154,Terminal Block,118.0,118.0,69.3,296,SUP-110,42,0
2025-04-28,CB-1148,Molded Case,64.0,67.2,161.96,0,SUP-104,35,1
2025-09-15,CB-1082,Terminal Block,62.0,64.0,4.97,160,SUP-110,42,0
2024-08-05,CB-1040,Molded Case,54.0,53.2,173.24,134,SUP-104,21,0
2024-05-13,CB-1044,Molded Case,106.0,99.5,162.71,173,SUP-108,21,0
2025-03-31,CB-1162,Terminal Block,133.0,153.5,179.47,187,SUP-106,42,0
2024-07-08,CB-1191,Contact Assembly,127.0,121.5,110.95,245,SUP-111,28,0
2025-08-18,CB-1045,Trip Unit,67.0,61.2,56.81,30,SUP-109,35,0
2024-04-22,CB-1179,Contact Assembly,45.0,47.2,111.05,174,SUP-111,28,0
2024-06-24,CB-1058,Terminal Block,16.0,25.8,86.54,82,SUP-110,21,0
2024-11-11,CB-1122,Terminal Block,49.0,47.8,154.72,78,SUP-102,7,0
2024-07-22,CB-1071,Contact Assembly,87.0,87.5,178.65,74,SUP-111,14,0
2025-12-15,CB-1004,Molded Case,153.0,145.2,82.44,-15,SUP-104,35,0
2024-07-15,CB-1172,Molded Case,115.0,109.0,144.67,146,SUP-104,14,0
2025-06-09,CB-1024,Molded Case,59.0,62.2,22.83,145,SUP-100,21,0
2024-01-29,CB-1073,Trip Unit,0.0,10.2,94.6,28,SUP-101,14,0
2025-07-28,CB-1133,Trip Unit,38.0,39.5,125.83,137,SUP-101,7,0
2024-05-13,CB-1003,Contact Assembly,15.0,22.5,142.03,0,SUP-103,35,1
2024-12-09,CB-1142,Terminal Block,85.0,65.0,85.21,108,SUP-110,14,0
2024-01-15,CB-1195,Contact Assembly,83.0,95.0,42.54,19,SUP-103,21,0
2025-07-07,CB-1124,Molded Case,99.0,104.2,27.31,185,SUP-104,21,0
2024-09-09,CB-1148,Molded Case,36.0,39.8,161.96,253,SUP-104,35,0
2025-09-29,CB-1198,Terminal Block,89.0,98.8,142.27,156,SUP-106,28,0
2025-08-18,CB-1169,Trip Unit,70.0,51.2,3.46,88,SUP-101,42,0
2024-12-02,CB-1110,Terminal Block,85.0,92.0,123.33,13,SUP-102,14,0
2024-10-21,CB-1023,Contact Assembly,0.0,0.0,103.45,65,SUP-111,28,0
2024-07-01,CB-1178,Terminal Block,74.0,86.5,50.56,320,SUP-110,7,0
2024-11-25,CB-1193,Trip Unit,61.0,60.8,106.92,323,SUP-101,42,0
2025-10-13,CB-1032,Molded Case,36.0,42.8,141.64,249,SUP-108,14,0
2024-06-03,CB-1089,Trip Unit,97.0,99.2,120.16,198,SUP-105,7,0
2024-08-05,CB-1122,Terminal Block,55.0,50.5,154.72,44,SUP-102,7,0
2025-02-24,CB-1073,Trip Unit,0.0,0.0,94.6,32,SUP-101,14,0
2024-12-16,CB-1095,Contact Assembly,0.0,13.0,141.8,23,SUP-111,21,0
2025-06-23,CB-1015,Contact Assembly,137.0,130.0,86.94,460,SUP-103,21,0
2024-08-12,CB-1091,Contact Assembly,9.0,2.2,101.05,36,SUP-107,21,0
2024-04-15,CB-1091,Contact Assembly,0.0,9.0,101.05,23,SUP-107,21,0
2024-07-22,CB-1038,Terminal Block,53.0,50.2,56.02,137,SUP-102,35,0
2024-11-04,CB-1123,Contact Assembly,44.0,42.5,116.02,231,SUP-103,35,0
2024-07-29,CB-1155,Contact Assembly,0.0,14.8,171.34,59,SUP-111,7,0
2024-09-02,CB-1117,Trip Unit,0.0,0.0,166.66,27,SUP-109,7,0
2024-06-10,CB-1009,Trip Unit,0.0,0.0,174.8,65,SUP-109,35,0
2025-11-17,CB-1125,Trip Unit,58.0,51.2,43.78,318,SUP-105,7,0
2025-10-27,CB-1157,Trip Unit,48.0,37.0,106.92,82,SUP-101,7,0
2025-02-03,CB-1069,Trip Unit,161.0,151.2,47.93,163,SUP-109,28,0
2025-02-17,CB-1063,Contact Assembly,39.0,38.8,119.55,45,SUP-103,7,0
2024-12-16,CB-1012,Molded Case,128.0,116.5,123.74,397,SUP-100,21,0
2024-09-16,CB-1051,Contact Assembly,16.0,18.2,28.15,86,SUP-103,14,0
2025-01-13,CB-1037,Trip Unit,68.0,71.2,81.69,237,SUP-101,21,0
2025-08-25,CB-1016,Molded Case,99.0,102.5,121.39,373,SUP-104,7,0
2025-11-24,CB-1108,Molded Case,107.0,104.2,6.25,387,SUP-100,14,0
2025-01-20,CB-1087,Contact Assembly,61.0,57.5,24.47,367,SUP-103,35,0
2025-05-12,CB-1107,Contact Assembly,148.0,150.0,29.77,259,SUP-111,7,0
2024-10-21,CB-1192,Molded Case,51.0,35.0,75.6,223,SUP-100,21,0
2024-03-25,CB-1153,Trip Unit,59.0,33.5,141.0,28,SUP-109,42,0
2025-05-05,CB-1105,Trip Unit,95.0,99.0,57.58,43,SUP-109,14,0
2025-01-13,CB-1074,Terminal Block,91.0,80.8,139.53,127,SUP-102,42,0
2025-08-04,CB-1026,Terminal Block,58.0,14.5,115.16,11,SUP-102,21,0
2024-01-29,CB-1091,Contact Assembly,0.0,0.0,101.05,47,SUP-107,21,0
2025-02-10,CB-1075,Contact Assembly,99.0,81.8,19.27,372,SUP-103,21,0
2024-03-18,CB-1043,Contact Assembly,46.0,34.0,50.82,57,SUP-107,35,0
2025-12-22,CB-1026,Terminal Block,0.0,14.7,115.16,36,SUP-102,21,0
2025-11-10,CB-1063,Contact Assembly,26.0,29.8,119.55,113,SUP-103,7,0
2025-09-29,CB-1035,Contact Assembly,107.0,101.2,84.48,339,SUP-111,35,0
2024-05-20,CB-1110,Terminal Block,73.0,91.2,123.33,342,SUP-102,14,0
2025-02-24,CB-1006,Terminal Block,0.0,0.0,81.21,24,SUP-106,42,0
2025-08-25,CB-1173,Trip Unit,0.0,0.0,126.42,59,SUP-105,7,0
2025-03-17,CB-1138,Terminal Block,132.0,101.5,141.42,6,SUP-106,42,0
2024-07-01,CB-1195,Contact Assembly,102.0,99.8,42.54,305,SUP-103,21,0
2025-02-10,CB-1135,Contact Assembly,23.0,35.2,131.31,42,SUP-103,28,0
2025-08-25,CB-1026,Terminal Block,0.0,0.0,115.16,48,SUP-102,21,0
2025-09-08,CB-1180,Molded Case,74.0,72.2,111.89,258,SUP-100,42,0
2024-02-12,CB-1031,Contact Assembly,56.0,57.8,119.99,175,SUP-107,42,0
2025-09-29,CB-1195,Contact Assembly,96.0,90.5,42.54,327,SUP-103,21,0
2024-08-19,CB-1106,Terminal Block,47.0,51.8,165.97,200,SUP-110,35,0
2024-01-15,CB-1061,Trip Unit,0.0,17.7,27.39,41,SUP-101,7,0
2024-02-05,CB-1124,Molded Case,113.0,105.2,27.31,153,SUP-104,21,0
2024-11-18,CB-1015,Contact Assembly,108.0,104.8,86.94,310,SUP-103,21,0
2025-04-28,CB-1169,Trip Unit,81.0,62.5,3.46,98,SUP-101,42,0
2024-02-26,CB-1052,Molded Case,87.0,80.2,106.81,172,SUP-104,14,0
2024-08-26,CB-1142,Terminal Block,35.0,47.5,85.21,92,SUP-110,14,0
2025-09-08,CB-1119,Contact Assembly,0.0,0.0,144.86,45,SUP-111,14,0
2024-09-30,CB-1192,Molded Case,30.0,27.8,75.6,104,SUP-100,21,0
2024-12-02,CB-1048,Molded Case,62.0,56.2,113.85,196,SUP-100,35,0
2025-10-27,CB-1182,Terminal Block,81.0,78.2,18.78,409,SUP-102,42,0
2024-01-01,CB-1035,Contact Assembly,114.0,117.0,84.48,365,SUP-111,35,0
2025-09-22,CB-1127,Contact Assembly,55.0,52.8,124.22,287,SUP-107,21,0
2024-03-25,CB-1188,Molded Case,96.0,98.2,92.73,257,SUP-108,28,0
2025-04-14,CB-1149,Trip Unit,0.0,0.0,67.14,65,SUP-105,28,0
2025-12-01,CB-1067,Contact Assembly,74.0,77.8,145.96,301,SUP-107,14,0
2024-03-18,CB-1154,Terminal Block,122.0,93.8,69.3,98,SUP-110,42,0
2025-05-19,CB-1117,Trip Unit,51.0,12.8,166.66,0,SUP-109,7,1
2024-06-03,CB-1043,Contact Assembly,50.0,36.5,50.82,71,SUP-107,35,0
2025-03-17,CB-1039,Contact Assembly,0.0,38.5,18.06,61,SUP-103,28,0
2024-12-23,CB-1062,Terminal Block,41.0,30.5,21.77,110,SUP-102,42,0
2025-06-30,CB-1062,Terminal Block,79.0,58.5,21.77,37,SUP-102,42,0
2025-07-21,CB-1098,Terminal Block,68.0,42.8,110.07,135,SUP-102,35,0
2024-05-06,CB-1180,Molded Case,103.0,95.2,111.89,170,SUP-100,42,0
